geoid,date,value
3618,2013-04-15,1
2505,2013-04-15,1
0606,2013-04-15,1
3604,2013-04-15,1
2704,2013-04-15,1
5307,2013-04-15,1
2502,2013-04-15,1
0609,2013-04-15,1
4207,2013-04-15,1
3605,2013-04-15,1
3606,2013-04-15,1
0611,2013-04-15,1
5504,2013-04-15,1
5108,2013-04-15,1
1218,2013-04-15,1
3610,2013-04-15,1
0632,2013-04-15,1
2501,2013-04-15,1
0635,2013-04-15,1
2708,2013-04-15,1
4816,2013-04-15,1
3406,2013-04-15,1
3409,2013-04-15,1
0407,2013-04-15,1
3410,2013-04-15,1
0612,2013-04-15,1
0807,2013-04-15,1
2614,2013-04-15,1
0652,2013-04-15,1
7200,2013-04-15,1
2301,2013-04-15,1
5502,2013-04-15,1
0802,2013-04-15,1
3704,2013-04-15,1
1705,2013-04-15,1
3613,2013-04-15,1
2202,2013-04-15,1
0640,2013-04-15,1
0636,2013-04-15,1
2402,2013-04-15,1
1701,2013-04-15,1
3913,2013-04-15,1
6900,2013-04-15,1
0638,2013-04-15,1
0646,2013-04-15,1
2403,2013-04-15,1
1709,2013-04-15,1
0628,2013-04-15,1
1710,2013-04-15,1
4213,2013-04-15,1
1313,2013-04-15,1
5103,2013-04-15,1
3615,2013-04-15,1
3301,2013-04-15,1
0630,2013-04-15,1
3408,2013-04-15,1
3625,2013-04-15,1
5309,2013-04-15,1
0614,2013-04-15,1
0615,2013-04-15,1
0641,2013-04-15,1
2802,2013-04-15,1
0605,2013-04-15,1
2506,2013-04-15,1
3201,2013-04-15,1
3620,2013-04-15,1
2503,2013-04-15,1
0651,2013-04-15,1
4833,2013-04-15,1
3607,2013-04-15,1
1801,2013-04-15,1
1223,2013-04-15,1
0643,2013-04-15,1
3712,2013-04-15,1
0633,2013-04-15,1
5000,2013-04-15,1
1224,2013-04-15,1
2103,2013-04-15,1
2202,2014-05-08,1
0637,2014-05-08,1
0629,2014-05-08,1
0627,2014-05-08,1
2613,2014-05-08,1
1707,2014-05-08,1
2705,2014-05-08,1
1712,2014-05-08,1
3911,2014-05-08,1
0403,2014-05-08,1
1220,2014-05-08,1
0617,2014-05-08,1
4818,2014-05-08,1
1304,2014-05-08,1
3909,2014-05-08,1
1702,2014-05-08,1
5504,2014-05-08,1
5108,2014-05-08,1
5502,2014-05-08,1
0802,2014-05-08,1
3613,2014-05-08,1
2802,2014-05-08,1
1224,2014-05-08,1
0605,2014-05-30,1
4101,2014-05-30,1
0626,2014-05-30,1
0624,2014-05-30,1
4401,2014-05-30,1
2505,2014-05-30,1
3609,2014-05-30,1
4709,2014-05-30,1
3614,2014-05-30,1
0801,2014-05-30,1
1221,2014-05-30,1
0618,2014-05-30,1
0905,2014-05-30,1
0620,2014-05-30,1
4202,2014-05-30,1
0403,2014-05-30,1
0904,2014-05-30,1
0617,2014-05-30,1
0602,2014-05-30,1
3603,2014-05-30,1
4818,2014-05-30,1
1702,2014-05-30,1
0613,2014-05-30,1
2609,2014-05-30,1
0619,2014-05-30,1
0647,2014-05-30,1
3617,2014-05-30,1
3612,2014-05-30,1
0606,2014-05-30,1
3604,2014-05-30,1
2704,2014-05-30,1
2502,2014-05-30,1
3605,2014-05-30,1
5108,2014-05-30,1
0632,2014-05-30,1
3406,2014-05-30,1
0807,2014-05-30,1
1705,2014-05-30,1
2202,2014-05-30,1
1709,2014-05-30,1
1710,2014-05-30,1
4213,2014-05-30,1
5103,2014-05-30,1
3615,2014-05-30,1
3301,2014-05-30,1
3408,2014-05-30,1
3625,2014-05-30,1
0614,2014-05-30,1
0615,2014-05-30,1
2802,2014-05-30,1
2506,2014-05-30,1
2503,2014-05-30,1
1223,2014-05-30,1
0633,2014-05-30,1
2103,2014-05-30,1
0903,2014-09-15,1
0617,2014-09-15,1
0613,2014-09-15,1
3617,2014-09-15,1
0640,2014-09-15,1
4401,2015-06-25,1
0403,2015-06-25,1
4103,2015-06-25,1
3616,2015-06-25,1
2502,2015-06-25,1
2705,2015-06-25,1
3612,2015-06-25,1
1702,2015-06-25,1
1220,2015-06-25,1
3613,2015-06-25,1
1304,2015-06-25,1
1224,2015-06-25,1
0637,2015-06-25,1
0647,2015-06-25,1
4709,2015-06-25,1
1704,2015-06-25,1
0640,2015-06-25,1
0611,2015-06-25,1
3617,2015-06-25,1
4213,2015-06-25,1
2503,2015-06-25,1
2509,2015-06-25,1
0651,2015-06-25,1
3607,2015-10-26,1
3608,2015-10-26,1
3615,2015-10-26,1
3605,2015-10-26,1
3613,2015-10-26,1
2705,2015-10-26,1
0620,2015-10-26,1
4815,2015-10-26,1
0632,2015-10-26,1
3610,2015-10-26,1
3614,2015-10-26,1
0617,2015-10-26,1
3609,2015-10-26,1
3625,2015-10-26,1
3617,2015-10-26,1
1707,2015-10-26,1
2614,2015-10-26,1
3412,2015-10-26,1
2502,2015-10-26,1
3606,2015-10-26,1
4004,2016-07-22,1
2206,2016-03-15,1
0905,2016-03-15,1
5402,2016-03-15,1
3620,2016-03-15,1
1710,2016-03-15,1
0804,2016-03-15,1
3202,2016-03-15,1
5502,2016-03-15,1
2001,2016-03-15,1
5505,2015-06-25,1
5103,2015-06-25,1
1601,2015-06-25,1
2407,2015-06-25,1
4827,2015-06-25,1
0619,2015-06-25,1
1309,2015-06-25,1
4709,2015-06-25,1
2608,2015-06-25,1
1304,2015-06-25,1
4904,2015-06-25,1
0627,2015-06-25,1
4806,2015-06-25,1
1704,2015-06-25,1
1203,2015-06-25,1
0637,2015-06-25,1
0200,2015-06-25,1
2202,2015-06-25,1
5102,2015-06-25,1
3608,2015-06-25,1
0604,2015-06-25,1
0629,2015-06-25,1
5508,2015-06-25,1
4702,2015-06-25,1
7200,2015-06-25,1
1713,2015-06-25,1
3615,2015-06-25,1
3914,2015-06-25,1
3701,2015-06-25,1
4208,2015-06-25,1
4202,2015-06-25,1
4822,2015-06-25,1
1709,2015-06-25,1
1226,2015-06-25,1
3412,2015-06-25,1
3301,2015-06-25,1
3625,2015-06-25,1
3703,2015-06-25,1
3613,2015-06-25,1
2302,2015-06-25,1
0905,2015-06-25,1
1808,2015-06-25,1
0633,2015-06-25,1
1204,2015-06-25,1
5309,2015-06-25,1
3622,2015-06-25,1
3610,2015-06-25,1
2205,2015-06-25,1
0802,2015-06-25,1
3901,2015-06-25,1
3903,2015-06-25,1
5506,2015-06-25,1
5504,2015-06-25,1
1710,2015-06-25,1
1502,2015-06-25,1
2104,2015-06-25,1
3405,2015-06-25,1
3606,2015-06-25,1
1218,2015-06-25,1
4103,2015-06-25,1
0605,2015-07-09,1
0807,2015-07-09,1
2503,2015-07-09,1
4202,2015-07-09,1
0905,2015-07-09,1
2103,2015-07-09,1
0904,2015-07-09,1
0615,2015-07-09,1
0632,2015-07-09,1
2505,2015-07-09,1
4103,2015-07-09,1
2705,2015-07-09,1
0606,2015-07-09,1
2404,2015-07-09,1
1705,2015-07-09,1
0613,2015-07-09,1
0624,2015-07-09,1
4709,2015-07-09,1
0403,2015-07-09,1
0627,2015-07-09,1
2502,2015-07-09,1
5502,2015-07-09,1
3613,2015-07-09,1
3604,2015-07-09,1
0619,2015-07-09,1
5108,2015-07-09,1
4104,2015-07-09,1
4101,2015-07-09,1
2506,2015-07-09,1
3616,2015-07-09,1
0602,2015-07-09,1
2509,2015-07-09,1
3408,2015-07-09,1
0641,2015-07-09,1
2402,2015-07-09,1
0618,2015-07-09,1
3617,2015-07-09,1
0647,2015-07-09,1
2508,2015-07-09,1
3625,2015-07-09,1
0651,2015-07-09,1
1218,2015-07-09,1
2907,2015-10-05,1
2202,2015-07-29,1
4903,2015-07-29,1
5103,2015-07-29,1
1217,2015-07-29,1
2802,2015-07-29,1
4506,2015-07-29,1
2613,2015-07-29,1
3909,2015-07-29,1
5502,2015-07-29,1
0802,2015-07-29,1
3605,2015-07-29,1
5301,2015-07-29,1
3619,2015-07-29,1
0619,2015-07-29,1
5309,2015-07-29,1
3613,2015-07-29,1
2507,2015-07-29,1
3911,2015-07-29,1
1702,2015-07-29,1
1304,2015-07-29,1
4103,2015-07-29,1
4709,2015-07-29,1
3903,2015-07-29,1
4818,2015-07-29,1
0641,2015-07-29,1
2502,2015-07-29,1
2704,2015-07-29,1
5000,2015-07-29,1
0618,2015-07-29,1
3701,2015-07-29,1
0629,2015-07-29,1
3610,2015-07-29,1
2705,2015-07-29,1
0628,2015-07-29,1
3503,2015-07-29,1
1709,2015-07-29,1
1710,2015-10-01,1
2907,2016-06-09,1
2001,2016-05-26,1
4818,2015-07-22,1
2613,2015-07-22,1
0637,2015-07-22,1
4103,2015-07-22,1
1205,2015-07-22,1
0627,2015-07-22,1
4401,2015-07-22,1
3609,2015-07-22,1
2901,2015-07-22,1
4709,2015-07-22,1
3412,2015-07-22,1
1707,2015-07-22,1
2404,2015-07-22,1
0403,2015-07-22,1
0644,2015-07-22,1
3608,2015-07-22,1
1304,2015-07-22,1
0613,2015-07-22,1
0619,2015-07-22,1
3610,2015-07-22,1
3410,2015-07-22,1
7200,2015-07-22,1
3613,2015-07-22,1
2202,2015-07-22,1
3615,2015-07-22,1
1224,2015-07-22,1
3701,2015-07-22,1
4833,2015-07-22,1
2705,2015-07-22,1
0652,2015-07-22,1
0643,2015-07-22,1
4815,2015-07-22,1
0651,2015-07-22,1
4809,2015-07-22,1
4820,2015-07-22,1
0802,2015-07-22,1
0107,2015-07-22,1
5504,2015-07-22,1
0632,2015-07-22,1
5301,2015-07-22,1
2907,2015-06-25,1
4818,2016-01-05,1
0637,2016-01-05,1
0632,2016-01-05,1
3605,2016-01-05,1
2202,2016-01-05,1
4004,2015-07-10,1
3602,2015-03-03,1
0605,2015-03-03,1
4208,2015-03-03,1
4207,2015-03-03,1
0905,2015-03-03,1
1710,2015-03-03,1
3604,2015-03-03,1
2802,2015-03-03,1
3611,2015-03-03,1
3617,2015-03-03,1
4101,2015-03-03,1
6600,2015-03-03,1
4201,2015-03-03,1
0626,2015-03-03,1
0624,2015-03-03,1
0629,2015-03-03,1
1000,2015-03-03,1
1807,2015-03-03,1
2505,2015-03-03,1
5111,2015-03-03,1
2613,2015-03-03,1
4705,2015-03-03,1
2407,2015-03-03,1
4104,2015-03-03,1
2406,2015-03-03,1
0903,2015-03-03,1
5301,2015-03-03,1
0611,2015-03-03,1
1221,2015-03-03,1
4835,2015-03-03,1
2404,2015-03-03,1
2705,2015-03-03,1
3616,2015-03-03,1
0618,2015-03-03,1
1711,2015-03-03,1
1222,2015-03-03,1
0407,2015-03-03,1
0603,2015-03-03,1
1220,2015-03-03,1
5310,2015-03-03,1
3626,2015-03-03,1
0904,2015-03-03,1
4818,2015-03-03,1
1702,2015-03-03,1
5306,2015-03-03,1
4402,2015-03-03,1
5302,2015-03-03,1
0901,2015-03-03,1
3501,2015-03-03,1
2508,2015-03-03,1
3618,2015-03-03,1
2704,2015-03-03,1
2502,2015-03-03,1
3605,2015-03-03,1
3606,2015-03-03,1
5504,2015-03-03,1
3610,2015-03-03,1
0632,2015-03-03,1
4816,2015-03-03,1
3409,2015-03-03,1
0612,2015-03-03,1
0652,2015-03-03,1
2301,2015-03-03,1
5502,2015-03-03,1
0802,2015-03-03,1
3704,2015-03-03,1
1705,2015-03-03,1
3613,2015-03-03,1
3913,2015-03-03,1
1709,2015-03-03,1
0628,2015-03-03,1
3408,2015-03-03,1
3625,2015-03-03,1
0615,2015-03-03,1
0641,2015-03-03,1
3201,2015-03-03,1
3620,2015-03-03,1
2503,2015-03-03,1
0651,2015-03-03,1
3607,2015-03-03,1
1223,2015-03-03,1
2103,2015-03-03,1
4103,2015-03-03,1
0627,2015-03-03,1
4506,2015-03-03,1
1707,2015-03-03,1
0644,2015-03-03,1
1305,2015-03-03,1
0606,2015-03-03,1
0807,2015-03-03,1
2202,2015-03-03,1
5103,2015-03-03,1
1801,2015-03-03,1
0620,2015-03-03,1
0634,2015-03-03,1
3503,2015-03-03,1
3615,2015-03-03,1
3603,2015-03-03,1
0635,2015-03-03,1
0607,2015-03-03,1
2708,2015-03-03,1
1224,2015-03-03,1
5108,2015-03-03,1
4217,2015-03-03,1
1214,2015-03-03,1
4401,2015-03-03,1
4709,2015-03-03,1
3614,2015-03-03,1
0653,2015-03-03,1
0801,2015-03-03,1
2405,2015-03-03,1
0602,2015-03-03,1
1304,2015-03-03,1
2605,2015-03-03,1
0633,2015-03-03,1
0619,2015-03-03,1
0647,2015-03-03,1
3612,2015-03-03,1
5307,2015-03-03,1
0609,2015-03-03,1
3406,2015-03-03,1
0640,2015-03-03,1
0643,2015-03-03,1
2504,2015-03-03,1
0630,2015-03-03,1
5000,2015-03-03,1
1703,2015-03-03,1
0617,2015-03-03,1
1218,2015-03-03,1
0902,2015-03-03,1
3608,2015-03-03,1
3712,2015-03-03,1
0631,2015-03-03,1
0637,2015-03-03,1
4213,2015-03-03,1
3701,2015-03-03,1
2507,2015-03-03,1
4820,2015-03-03,1
2905,2015-03-03,1
3911,2015-03-03,1
4214,2015-03-03,1
1502,2015-03-03,1
4202,2015-03-03,1
1704,2015-03-03,1
4830,2015-03-03,1
2509,2015-03-03,1
3302,2015-03-03,1
0613,2015-03-03,1
2609,2015-03-03,1
1902,2015-03-03,1
2506,2015-03-03,1
2501,2015-03-03,1
3410,2015-03-03,1
2402,2015-03-03,1
1701,2015-03-03,1
0646,2015-03-03,1
0638,2015-03-03,1
0614,2015-03-03,1
1501,2015-03-03,1
4833,2015-03-03,1
3903,2015-03-03,1
1205,2015-03-03,1
3609,2015-03-03,1
2901,2015-03-03,1
0616,2015-03-03,1
0403,2015-03-03,1
4815,2015-03-03,1
3909,2015-03-03,1
7800,2015-03-03,1
0636,2015-03-03,1
2403,2015-03-03,1
1313,2015-03-03,1
3412,2015-03-03,1
1209,2015-03-03,1
4809,2015-03-03,1
3401,2015-03-03,1
5309,2015-03-03,1
2614,2015-03-03,1
7200,2015-03-03,1
6900,2015-03-03,1
2612,2015-03-03,1
0401,2015-03-03,1
1717,2015-03-03,1
1202,2015-03-03,1
4834,2015-03-03,1
1213,2015-03-03,1
1226,2015-09-29,1
0632,2015-09-29,1
4827,2015-09-29,1
0403,2015-09-29,1
1218,2015-09-29,1
2002,2015-09-29,1
3613,2015-09-29,1
1713,2015-09-29,1
1205,2015-09-29,1
0625,2015-09-29,1
1220,2015-09-29,1
3501,2015-09-29,1
3503,2015-09-29,1
4815,2015-09-29,1
0613,2015-09-29,1
1209,2015-09-29,1
2404,2015-09-29,1
0807,2015-09-29,1
0646,2015-09-29,1
3201,2015-09-29,1
0630,2015-09-29,1
0801,2015-09-29,1
0640,2015-09-29,1
3403,2015-09-29,1
1224,2015-09-29,1
0627,2015-09-29,1
3914,2015-09-29,1
3624,2015-09-29,1
2704,2015-09-29,1
2203,2015-09-29,1
1712,2015-09-29,1
0615,2015-09-29,1
3615,2015-09-29,1
0605,2015-09-29,1
4103,2015-09-29,1
2406,2015-09-29,1
5502,2018-04-19,1
2001,2018-04-19,1
0804,2018-04-19,1
0200,2017-01-12,1
0605,2017-10-26,1
0807,2017-10-26,1
4709,2017-10-26,1
4818,2017-10-26,1
3408,2017-10-26,1
2509,2017-10-26,1
1220,2017-10-26,1
0627,2017-10-26,1
3614,2017-04-03,1
3605,2017-04-03,1
5504,2017-04-03,1
5307,2017-04-03,1
1209,2017-04-03,1
3412,2017-04-03,1
4202,2017-04-03,1
3609,2017-04-03,1
3410,2017-04-03,1
2702,2018-09-28,1
5103,2018-09-28,1
5306,2017-02-28,1
5303,2017-02-28,1
4218,2017-02-28,1
4830,2017-02-28,1
0615,2017-02-28,1
2613,2017-02-28,1
2505,2017-02-28,1
4829,2017-02-28,1
2402,2017-02-28,1
4834,2017-02-28,1
1000,2017-02-28,1
2707,2017-02-28,1
2701,2017-02-28,1
4103,2017-02-28,1
3627,2017-02-28,1
3407,2017-02-28,1
5307,2017-02-28,1
1204,2017-02-28,1
3909,2017-02-28,1
1224,2017-02-28,1
4815,2017-02-28,1
0647,2017-02-28,1
3403,2017-02-28,1
0617,2017-02-28,1
4004,2017-02-15,1
5502,2018-10-02,1
0905,2018-10-02,1
3620,2018-10-02,1
1502,2018-10-02,1
2505,2018-10-02,1
3501,2018-10-02,1
4818,2017-04-06,1
1000,2017-04-06,1
4809,2017-04-06,1
1209,2017-04-06,1
4830,2017-04-06,1
0619,2017-04-06,1
4401,2017-11-09,1
0617,2017-11-09,1
2502,2017-11-09,1
4103,2017-11-09,1
4709,2017-11-09,1
1220,2017-11-09,1
2509,2017-11-09,1
4818,2017-01-03,1
4709,2017-01-03,1
2907,2017-02-15,1
0605,2017-11-03,1
3602,2017-11-03,1
1702,2017-11-03,1
1222,2017-11-03,1
0802,2017-11-03,1
4705,2017-11-03,1
1801,2017-11-03,1
2612,2017-11-03,1
4101,2017-11-03,1
4208,2017-11-03,1
1701,2017-11-03,1
3503,2017-11-03,1
2503,2017-11-03,1
2508,2017-11-03,1
5504,2017-11-03,1
3605,2017-11-03,1
0407,2017-11-03,1
1711,2017-11-03,1
0903,2017-11-03,1
1304,2017-11-03,1
5301,2017-11-03,1
1705,2017-11-03,1
0609,2017-11-03,1
3614,2017-11-03,1
0632,2017-11-03,1
3616,2017-11-03,1
1223,2017-11-03,1
0641,2017-11-03,1
1501,2017-11-03,1
3704,2017-11-03,1
7800,2017-11-03,1
0602,2017-11-03,1
2301,2017-11-03,1
3608,2017-11-03,1
0618,2017-11-03,1
3604,2017-11-03,1
3913,2017-11-03,1
2701,2017-11-03,1
1703,2017-11-03,1
2407,2017-11-03,1
4214,2017-11-03,1
0902,2017-11-03,1
2506,2017-11-03,1
2502,2017-11-03,1
2403,2017-11-03,1
3501,2017-11-03,1
4816,2017-11-03,1
5309,2017-11-03,1
2614,2017-11-03,1
5302,2017-11-03,1
3615,2017-11-03,1
0901,2017-11-03,1
4402,2017-11-03,1
3405,2017-11-03,1
2708,2017-11-03,1
3406,2017-11-03,1
0640,2017-11-03,1
2704,2017-11-03,1
0630,2017-11-03,1
2406,2017-11-03,1
5108,2017-11-03,1
4103,2017-11-03,1
1902,2017-11-03,1
2202,2017-11-03,1
4213,2017-11-03,1
2505,2017-11-03,1
0801,2017-11-03,1
4207,2017-11-03,1
3617,2017-11-03,1
3609,2017-11-03,1
0603,2017-11-03,1
3612,2017-11-03,1
0653,2017-11-03,1
5000,2017-11-03,1
0619,2017-11-03,1
0651,2017-11-03,1
3625,2017-11-03,1
0614,2017-11-03,1
0611,2017-11-03,1
0617,2017-11-03,1
3610,2017-11-03,1
0615,2017-11-03,1
0612,2017-11-03,1
2605,2017-11-03,1
1221,2017-11-03,1
2504,2017-11-03,1
5103,2017-11-03,1
4709,2017-11-03,1
4104,2017-11-03,1
6600,2017-11-03,1
2613,2017-11-03,1
1210,2017-11-03,1
4820,2017-11-03,1
0633,2017-11-03,1
4401,2017-11-03,1
5310,2017-11-03,1
3712,2017-11-03,1
5111,2017-11-03,1
2507,2017-11-03,1
0616,2017-11-03,1
2901,2017-11-03,1
4818,2017-11-03,1
3409,2017-11-03,1
0606,2017-11-03,1
1220,2017-11-03,1
4830,2017-11-03,1
3201,2017-11-03,1
0652,2017-11-03,1
3620,2017-11-03,1
0628,2017-11-03,1
2405,2017-11-03,1
1709,2017-11-03,1
5502,2017-11-03,1
2103,2017-11-03,1
4834,2017-11-03,1
2402,2017-11-03,1
0607,2017-11-03,1
1708,2017-11-03,1
3301,2017-11-03,1
1305,2017-11-03,1
4217,2017-11-03,1
0629,2017-11-03,1
5306,2017-11-03,1
3909,2017-11-03,1
0647,2017-11-03,1
3302,2017-11-03,1
0631,2017-11-03,1
1707,2017-11-03,1
1704,2017-11-03,1
0644,2017-11-03,1
0626,2017-11-03,1
3618,2017-11-03,1
1717,2017-11-03,1
3911,2017-11-03,1
3410,2017-11-03,1
0635,2017-11-03,1
2705,2017-11-03,1
3408,2017-11-03,1
4105,2017-11-03,1
0905,2017-11-03,1
0807,2017-11-03,1
1807,2017-11-03,1
2609,2017-11-03,1
4835,2017-11-03,1
0620,2017-11-03,1
1313,2017-11-03,1
2501,2017-11-03,1
3626,2017-11-03,1
2408,2017-11-03,1
0403,2017-11-03,1
1207,2017-11-03,1
2404,2017-11-03,1
2509,2017-11-03,1
3701,2017-11-03,1
0624,2017-11-03,1
0904,2017-11-03,1
1226,2017-11-03,1
3603,2017-11-03,1
5104,2017-11-03,1
5307,2017-11-03,1
4206,2017-11-03,1
1218,2017-11-03,1
4215,2017-11-03,1
0636,2017-11-03,1
3407,2017-11-03,1
1213,2017-11-03,1
4506,2017-11-03,1
3401,2017-11-03,1
0613,2017-11-03,1
1000,2017-11-03,1
3903,2017-11-03,1
0643,2017-11-03,1
0637,2017-11-03,1
3613,2017-11-03,1
0627,2017-11-03,1
0638,2017-11-03,1
1502,2017-11-03,1
1218,2017-11-03,1
1209,2017-11-03,1
3611,2017-11-03,1
3204,2017-11-03,1
3412,2017-11-03,1
4201,2017-11-03,1
1224,2017-11-03,1
4833,2017-11-03,1
1205,2017-11-03,1
0634,2017-11-03,1
0401,2017-11-03,1
0646,2017-11-03,1
2802,2017-11-03,1
3606,2017-11-03,1
4815,2017-11-03,1
3607,2017-11-03,1
4202,2017-11-03,1
4809,2017-11-03,1
3404,2017-11-03,1
1214,2017-11-03,1
1710,2017-11-03,1
2905,2017-11-03,1
6900,2017-11-03,1
2606,2017-11-03,1
0107,2017-11-03,1
4829,2017-11-03,1
1706,2017-11-03,1
1215,2017-11-03,1
4218,2017-11-03,1
3625,2017-11-03,1
4205,2017-11-03,1
1702,2017-12-06,1
2202,2017-12-06,1
2901,2017-12-06,1
1205,2017-12-06,1
1305,2017-12-06,1
1707,2017-12-06,1
1313,2017-12-06,1
1701,2017-12-06,1
4830,2017-12-06,1
1224,2017-12-06,1
3608,2017-12-06,1
3903,2017-12-06,1
2614,2017-12-06,1
0637,2017-12-06,1
1807,2017-12-06,1
3609,2017-12-06,1
3911,2017-12-06,1
3412,2017-12-06,1
3712,2017-12-06,1
4202,2017-12-06,1
0613,2017-12-06,1
3410,2017-12-06,1
1304,2017-12-06,1
5108,2017-12-06,1
4103,2017-12-06,1
2508,2017-12-06,1
0609,2017-12-06,1
3501,2017-12-06,1
0617,2017-12-06,1
1213,2017-12-06,1
4709,2017-12-06,1
1220,2017-12-06,1
2509,2017-12-06,1
4818,2017-12-06,1
5103,2017-12-06,1
0636,2017-12-06,1
5307,2017-12-06,1
5103,2017-11-06,1
